"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1126","4.8784941344943100E-1","6.7635684405596896E-1","6.0866959732333810E-35","-2.3686792285390001E-1","1.3905602326526617E-1","3.2257585367479045E-35","2.9978354388815700E+0","2.3714535297448958E+1","1.0511832522353565E+2","1.0000000002946901E+0","1.215058560962404E-2"
"1125","4.8784941344943100E-1","6.6774000434691194E-1","-3.6901339066204029E-36","-2.5437558669158755E-1","1.3735061136845006E-1","6.0151882641499612E-35","2.9978304967036702E+0","2.4400003497550088E+1","1.0815676845191184E+2","2.4622341256235001E+0","1.215058560962404E-2"
"1124","4.8784941344943100E-1","6.6764466252021670E-1","1.0555351523208731E-34","-2.5457213325991157E-1","1.3734180072177132E-1","-7.1032976965468141E-35","2.9978249237277899E+0","2.4406514551872981E+1","1.0818562970165920E+2","2.4949048194669801E+0","1.215058560962404E-2"
"1123","4.8784941344943100E-1","6.6754899730082395E-1","-9.1091812310103799E-35","-2.5476932400220070E-1","1.3733328002202128E-1","-1.0672533616306327E-34","2.9978192249586999E+0","2.4413019711933650E+1","1.0821446482418264E+2","2.5276801760278000E+0","1.215058560962404E-2"
"1122","4.8784941344943100E-1","6.7671185983639759E-1","2.0991206698816683E-35","-2.3617368755008128E-1","1.3913941294834267E-1","7.0395397553954267E-35","2.9978141493106398E+0","2.3683758858968840E+1","1.0498190392626809E+2","1.0000000001251499E+0","1.215058560962404E-2"
"1121","4.8784941344943100E-1","6.7679072408465424E-1","-6.7610026955482394E-35","-2.3601990973364098E-1","1.3915776664951848E-1","-1.1239195361799596E-35","2.9978092145389299E+0","2.3676918144734941E+1","1.0495158140826044E+2","1.0000000001567000E+0","1.215058560962404E-2"
"1120","4.8784941344943100E-1","6.7686958312374701E-1","-2.1976326066103455E-35","-2.3586630455925570E-1","1.3917605108563427E-1","-6.8166366391207505E-35","2.9978042064996102E+0","2.3670076973120707E+1","1.0492125686284407E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1119","4.8784941344943100E-1","6.6721157225627070E-1","-4.4083609549728205E-35","-2.5546463306670175E-1","1.3730580578548807E-1","6.2551911498092554E-36","2.9977982803919399E+0","2.4435740608278934E+1","1.0831517869191973E+2","2.6432035930394902E+0","1.215058560962404E-2"
"1118","4.8784941344943100E-1","6.6711440882664885E-1","7.9027750521813125E-35","-2.5566478138276638E-1","1.3729864558013560E-1","-1.8134645223723135E-34","2.9977920084714400E+0","2.4442218605350007E+1","1.0834389341031387E+2","2.6764374197899001E+0","1.215058560962404E-2"
"1117","4.8784941344943100E-1","6.7714558182535811E-1","8.1885854833242128E-35","-2.3532999340034297E-1","1.3923946993912206E-1","2.1492150963259294E-34","2.9977861068028200E+0","2.3646129863068555E+1","1.0481510761424815E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1116","4.8784941344943100E-1","6.7722444570953921E-1","9.9620365338570832E-35","-2.3517712012335021E-1","1.3925741604459821E-1","1.0684802838593035E-34","2.9977807736934898E+0","2.3639287139555403E+1","1.0478477618980114E+2","1.0000000000712701E+0","1.215058560962404E-2"
"1115","4.8784941344943100E-1","6.7730331689067580E-1","-4.0397700075931070E-35","-2.3502439957920493E-1","1.3927528114676554E-1","-1.6831719938432019E-34","2.9977753693635201E+0","2.3632444182341267E+1","1.0475444372943859E+2","1.0000000003603600E+0","1.215058560962404E-2"
"1114","4.8784941344943100E-1","6.6677161664028328E-1","-2.0811108107301247E-34","-2.5637061020719015E-1","1.3727609420475409E-1","-3.3428414475096507E-34","2.9977690374987001E+0","2.4464842616410191E+1","1.0844417781912288E+2","2.7935291511560498E+0","1.215058560962404E-2"
"1113","4.8784941344943100E-1","6.6667288439532768E-1","-1.0324513820066004E-35","-2.5657381220859560E-1","1.3727038689322063E-1","-1.0092243483183213E-34","2.9977621807629098E+0","2.4471292416794324E+1","1.0847276755136527E+2","2.8272005821736599E+0","1.215058560962404E-2"
