"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1328","1.1087926700242532E+0","-2.5575081338002004E-20","-1.9479588800576461E-1","-1.3467776369193015E-3","-2.2106101759849997E-1","-1.1323139238878649E-2","3.0229158940217902E+0","5.5116194292346838E+0","2.4431100858762100E+1","2.3735516316151899E+2","1.215058560962404E-2"
"1327","1.1087954528373136E+0","-2.5575057804928392E-20","-1.9478880656990297E-1","-1.3721786879713582E-3","-2.2106971257783173E-1","-1.1538059856027575E-2","3.0229130066942700E+0","5.5116663597389133E+0","2.4431308885440448E+1","2.3735020127863999E+2","1.215058560962404E-2"
"1326","1.1087982884288954E+0","-2.5575074651999268E-20","-1.9478159079195909E-1","-1.3975747166715879E-3","-2.2107857265257433E-1","-1.1753015199041593E-2","3.0229100643671600E+0","5.5117141856450038E+0","2.4431520881125266E+1","2.3734514533813001E+2","1.215058560962404E-2"
"1325","1.1088011768333907E+0","-2.5575056410754867E-20","-1.9477424058194376E-1","-1.4229656323313765E-3","-2.2108759794095151E-1","-1.1968005981555055E-2","3.0229070669909999E+0","5.5117629078378032E+0","2.4431736849738783E+1","2.3733999524493501E+2","1.215058560962404E-2"
"1324","1.1088041180864210E+0","-2.5575106667017290E-20","-1.9476675584750219E-1","-1.4483513442929165E-3","-2.2109678856482901E-1","-1.2183032920286758E-2","3.0229040145153299E+0","5.5118125272219824E+0","2.4431956795291082E+1","2.3733475089451400E+2","1.215058560962404E-2"
"1323","1.1088071122239054E+0","-2.5575063220641241E-20","-1.9475913649475565E-1","-1.4737317619597252E-3","-2.2110614464760020E-1","-1.2398096735103082E-2","3.0229009068886201E+0","5.5118630447188606E+0","2.4432180721866057E+1","2.3732941228849501E+2","1.215058560962404E-2"
"1322","1.1088101592828410E+0","-2.5575076631608359E-20","-1.9475138242760043E-1","-1.4991067947591986E-3","-2.2111566631591406E-1","-1.2613198148964132E-2","3.0228977440583500E+0","5.5119144612699964E+0","2.4432408633637312E+1","2.3732397941285899E+2","1.215058560962404E-2"
"1321","1.1088132593008946E+0","-2.5575105028275519E-20","-1.9474349354803935E-1","-1.5244763521402166E-3","-2.2112535369887695E-1","-1.2828337887923107E-2","3.0228945259709001E+0","5.5119667778337762E+0","2.4432640534853046E+1","2.3731845205958399E+2","1.215058560962404E-2"
"1320","1.1088164123161501E+0","-2.5575023040700107E-20","-1.9473546975647185E-1","-1.5498403436036881E-3","-2.2113520692720087E-1","-1.3043516681206459E-2","3.0228912525716600E+0","5.5120199953892239E+0","2.4432876429852925E+1","2.3731283030032000E+2","1.215058560962404E-2"
"1319","1.1088196183681194E+0","-2.5575038899034481E-20","-1.9472731095065010E-1","-1.5751986786026976E-3","-2.2114522613601728E-1","-1.3258735260990704E-2","3.0228879238048898E+0","5.5120741149314627E+0","2.4433116323047990E+1","2.3730711401196899E+2","1.215058560962404E-2"
"1318","1.1088228774964148E+0","-2.5575085181253563E-20","-1.9471901702703326E-1","-1.6005512666545888E-3","-2.2115541146119719E-1","-1.3473994362661902E-2","3.0228845396138802E+0","5.5121291374775980E+0","2.4433360218946721E+1","2.3730130316427000E+2","1.215058560962404E-2"
"1317","1.1088261897417133E+0","-2.5575157353916396E-20","-1.9471058787977757E-1","-1.6258980172299143E-3","-2.2116576304209179E-1","-1.3689294724587089E-2","3.0228810999408000E+0","5.5121850640615548E+0","2.4433608122132142E+1","2.3729539761811299E+2","1.215058560962404E-2"
"1316","1.1088295551457603E+0","-2.5575183095709073E-20","-1.9470202340077686E-1","-1.6512388397786351E-3","-2.2117628102132278E-1","-1.3904637088146725E-2","3.0228776047267600E+0","5.5122418957376222E+0","2.4433860037277551E+1","2.3728939733892801E+2","1.215058560962404E-2"
