"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1025","9.0497405154429356E-1","-5.1792655586190885E-27","-1.4312081587551578E-1","2.4565255872847296E-14","-6.5089133123201581E-2","-7.2528876461440383E-16","3.0901495701318900E+0","3.9097257860726802E+0","1.7330460899203970E+1","5.5747727127732203E+0","1.215058560962404E-2"
"1024","9.0620920386693393E-1","-7.0332579189425357E-26","-1.4567939512708297E-1","-2.7654641857518844E-14","-3.7188267220118087E-2","1.0174143347538741E-13","3.0901188172929901E+0","3.5447821968770605E+0","1.5712792308353013E+1","9.7120558708072195E+0","1.215058560962404E-2"
"1023","9.0502312082974545E-1","-9.4978096878140954E-27","-1.4311002057513059E-1","1.1058260640189367E-14","-6.5681790649154109E-2","-5.9808849718844690E-15","3.0900836808757299E+0","3.9163894685431000E+0","1.7359998696690866E+1","5.7196378179860501E+0","1.215058560962404E-2"
"1022","9.0631394887992123E-1","4.1808285190827497E-25","-1.4576424953919692E-1","-5.4009071730255973E-14","-3.6805699867640360E-2","1.7948582328828794E-13","3.0900503071271301E+0","3.5384040999314919E+0","1.5684520412630745E+1","9.8944561227931693E+0","1.215058560962404E-2"
"1021","9.0507433861442232E-1","7.9713666476824187E-27","-1.4310030233771578E-1","3.3964960017701690E-14","-6.6276866975631732E-2","3.4457658794524590E-14","3.0900155576134800E+0","3.9230559866968746E+0","1.7389549063780393E+1","5.8646701365736797E+0","1.215058560962404E-2"
"1020","9.0642200881163182E-1","1.4246086495839255E-25","-1.4585054327039718E-1","-7.6345885042017282E-14","-3.6428412952689913E-2","2.4026325668856212E-13","3.0899794401734999E+0","3.5320365185747042E+0","1.5656295128873143E+1","1.0070118579583101E+1","1.215058560962404E-2"
"1019","9.0512768841205915E-1","-2.1464559643262447E-27","-1.4309165229165940E-1","3.3629461799717115E-14","-6.6874327454653743E-2","2.9189143805649212E-14","3.0899452075080900E+0","3.9297253506587677E+0","1.7419112045352112E+1","6.0098974747613196E+0","1.215058560962404E-2"
"1018","9.0653340237212354E-1","1.7023595323169689E-25","-1.4593827454835837E-1","-1.0811233650757690E-13","-3.6056467340221568E-2","3.5103650576036107E-13","3.0899062257083201E+0","3.5256797726714453E+0","1.5628117874929904E+1","1.0239080952617099E+1","1.215058560962404E-2"
"1017","9.0518315393654369E-1","-7.5391922324790400E-27","-1.4308406161263121E-1","7.8601245951274022E-15","-6.7474137851852384E-2","2.9665953839056596E-14","3.0898726377375398E+0","3.9363975734604262E+0","1.7448687699170808E+1","6.1553446135323204E+0","1.215058560962404E-2"
"1016","9.0664814792089221E-1","1.5572810705135098E-25","-1.4602744111563978E-1","-2.3170243128258387E-14","-3.5689923807929319E-2","3.0175476719389407E-14","3.0898306736322998E+0","3.5193341885601597E+0","1.5599990097346373E+1","1.0401382090751200E+1","1.215058560962404E-2"
"1015","9.0524071910167914E-1","2.2416046697201466E-26","-1.4307752152753042E-1","1.5191947725565501E-14","-6.8076264336287717E-2","3.3896354354570358E-14","3.0897978554907302E+0","3.9430726709469432E+0","1.7478276095472296E+1","6.3010336479248501E+0","1.215058560962404E-2"
"1014","9.0676626344670952E-1","-7.2229633133340070E-26","-1.4611804022049871E-1","-8.7399860384160176E-14","-3.5328843000435962E-2","2.3417815225688986E-13","3.0897527944796099E+0","3.5130000989387384E+0","1.5571913270857126E+1","1.0557062385260600E+1","1.215058560962404E-2"
"1013","9.0530036802077340E-1","1.6707849824204815E-26","-1.4307202331834645E-1","1.6335707766371156E-14","-6.8680673469801529E-2","-1.9615018713133537E-15","3.0897208679635302E+0","3.9497506616851021E+0","1.7507877316556694E+1","6.4469842791996204E+0","1.215058560962404E-2"
"1012","9.0688776654733783E-1","-1.5550785931930669E-25","-1.4621006860817157E-1","4.4020882323937265E-14","-3.4973285384233214E-2","-1.4986312183757716E-13","3.0896725994260898E+0","3.5066778427403018E+0","1.5543888897835352E+1","1.0706164096860300E+1","1.215058560962404E-2"
"1011","9.0536208500609083E-1","2.0098955893433216E-26","-1.4306755832584278E-1","8.0022671280901278E-15","-6.9287332196906790E-2","-3.1696376465221091E-15","3.0896416823549000E+0","3.9564315668729226E+0","1.7537491456387489E+1","6.5932140680109104E+0","1.215058560962404E-2"
"1010","9.0701267440911382E-1","6.6176312052958766E-26","-1.4630352251246595E-1","1.6451368747010778E-13","-3.4623311197953512E-2","-5.7354556494254356E-13","3.0895901002971500E+0","3.5003677649979008E+0","1.5515918507693113E+1","1.0848731624530901E+1","1.215058560962404E-2"
"1009","9.0542585456820923E-1","-9.9292444089088557E-29","-1.4306411795304028E-1","4.0282106218897636E-15","-6.9896207834496224E-2","-5.1810254741113818E-15","3.0895603058634702E+0","3.9631154102511341E+0","1.7567118620199107E+1","6.7397386537411004E+0","1.215058560962404E-2"
"1008","9.0714100378638951E-1","-1.5383763039236879E-25","-1.4639839764787155E-1","6.7203494068518005E-14","-3.4278980403766528E-2","-2.6857563926709847E-13","3.0895053095747702E+0","3.4940702166984581E+0","1.5488003656233936E+1","1.0984811712815199E+1","1.215058560962404E-2"
"1007","9.0718454341330002E-1","1.1732859902178293E-25","-1.4643033770569008E-1","1.9950462914931643E-14","-3.4165467877360529E-2","-4.0341330286540138E-14","3.0894765390104100E+0","3.4919738797550517E+0","1.5478711320296034E+1","1.1028738528173900E+1","1.215058560962404E-2"
"1006","9.0553665700891317E-1","2.0038772853434531E-26","-1.4306063779063036E-1","1.9828748535893560E-14","-7.0915839405129757E-2","2.9408738380828254E-14","3.0894198292878801E+0","3.9742617507525519E+0","1.7616526488883189E+1","6.9846384685383001E+0","1.215058560962404E-2"
"1005","9.0731746008859226E-1","3.0703894489609410E-25","-1.4652710023792676E-1","1.1070026468893323E-13","-3.3828754309185194E-2","-3.8381676108664118E-13","3.0893887133932898E+0","3.4856935933531958E+0","1.5450872984852950E+1","1.1156245786779500E+1","1.215058560962404E-2"
"1004","9.0560582588211869E-1","-6.2788114861397226E-27","-1.4305988821681573E-1","1.1468674903029828E-14","-7.1530469739697816E-2","2.4132281206082812E-14","3.0893326455971302E+0","3.9809535637753122E+0","1.7646188979370077E+1","7.1320130068094603E+0","1.215058560962404E-2"
"1003","9.0745383557781822E-1","-3.8989976394422481E-25","-1.4662527194078301E-1","1.3648887717939040E-13","-3.3497822684704637E-2","-5.3499593168145902E-13","3.0892986278957202E+0","3.4794266776120795E+0","1.5423093916920127E+1","1.1277384698762500E+1","1.215058560962404E-2"
"1002","9.0567699222001286E-1","-3.5134146309578714E-27","-1.4306013232621823E-1","8.0304934921232122E-15","-7.2147200165048345E-2","-8.2467801235133422E-16","3.0892432973630299E+0","3.9876484224022395E+0","1.7675864969965879E+1","7.2797260989704800E+0","1.215058560962404E-2"
"1001","9.0759368504726534E-1","7.2030541023522518E-27","-1.4672484674609465E-1","-6.4085359686044780E-14","-3.3172731672731888E-2","2.1624233885775844E-13","3.0892062972310499E+0","3.4731735021655865E+0","1.5395375754956609E+1","1.1392210857604701E+1","1.215058560962404E-2"
"1000","9.0575014144620591E-1","6.5579582299440225E-27","-1.4306136185476015E-1","-6.2599243843195067E-15","-7.2765999599189807E-2","-1.1051515839434058E-14","3.0891517917411599E+0","3.9943463611154231E+0","1.7705554613517762E+1","7.4277866003810402E+0","1.215058560962404E-2"
"999","9.0773702314244142E-1","4.1505200124393942E-26","-1.4682581803740527E-1","-2.2393658971465977E-15","-3.2853539438772485E-2","-1.9701179756912016E-14","3.0891117367919998E+0","3.4669344418392782E+0","1.5367720160434347E+1","1.1500782693562501E+1","1.215058560962404E-2"
"998","9.0582525917667278E-1","8.7569923649389134E-27","-1.4306356861787164E-1","3.0327247977723097E-14","-7.3386837274568156E-2","2.8234561120411756E-14","3.0890581358701499E+0","4.0010474164682099E+0","1.7735258072054052E+1","7.5762022647619300E+0","1.215058560962404E-2"
"997","9.0788386396776677E-1","-3.2815039209464555E-26","-1.4692817864465960E-1","1.4882877643382145E-14","-3.2540303587405645E-2","-1.3136483307604777E-13","3.0890149626540899E+0","3.4607098764453266E+0","1.5340128816929209E+1","1.1603161506174001E+1","1.215058560962404E-2"
"996","9.0590233121836361E-1","6.8879953862186914E-27","-1.4306674451305579E-1","4.2895176507008966E-15","-7.4009682727534207E-2","1.1768169577681457E-14","3.0889623368695398E+0","4.0077516270078819E+0","1.7764975516441506E+1","7.7249798379587498E+0","1.215058560962404E-2"
"995","9.0803422106642395E-1","-9.7480529825499187E-26","-1.4703192083954750E-1","-2.2565280778411202E-14","-3.2233081107409724E-2","1.9052755216066422E-14","3.0889159915778999E+0","3.4545001905662041E+0","1.5312603429162165E+1","1.1699411478530600E+1","1.215058560962404E-2"
"994","9.0598134356775595E-1","8.9325601849014467E-27","-1.4307088152239866E-1","3.9766583765218536E-14","-7.4634505789079264E-2","1.7060891894777109E-14","3.0888644018374301E+0","4.0144590331995502E+0","1.7794707126047957E+1","7.8741251421238498E+0","1.215058560962404E-2"
"993","9.0818810740038436E-1","-1.0946014172240105E-27","-1.4713703633139835E-1","1.3755851503300760E-14","-3.1931928314079656E-2","-1.6153069539845647E-13","3.0888148410107701E+0","3.4483057733273266E+0","1.5285145721991462E+1","1.1789599676992401E+1","1.215058560962404E-2"
"992","9.0606228240932951E-1","8.9360959288069766E-27","-1.4307597171486655E-1","1.8674630795521615E-14","-7.5261276574221214E-2","-3.0492851761472061E-15","3.0887643378486902E+0","4.0211696773523817E+0","1.7824453088415293E+1","8.2487872720684301E+0","1.215058560962404E-2"
"991","9.0834553533063478E-1","-6.5007228437868399E-26","-1.4724351626374024E-1","-2.6000123289942380E-14","-3.1636900790385038E-2","2.8294824742765441E-14","3.0887115290875200E+0","3.4421270181594994E+0","1.5257757439359667E+1","1.1873796027263101E+1","1.215058560962404E-2"
"990","9.0614513411397213E-1","4.2286168430241375E-27","-1.4308200724854317E-1","3.4198985706079327E-14","-7.5889965473037377E-2","1.4980613426635301E-14","3.0886621519529802E+0","4.0278836035467371E+0","1.7854213598936493E+1","8.7249206758959197E+0","1.215058560962404E-2"
"989","9.0850651659783654E-1","1.7316629569186814E-26","-1.4735135121145970E-1","-3.8878580469670729E-14","-3.1348053329148848E-2","9.1634336255067494E-14","3.0886060746302300E+0","3.4359643225503200E+0","1.5230440343191685E+1","1.1952073281939599E+1","1.215058560962404E-2"
"988","9.0622988523732695E-1","-5.0963269739625487E-27","-1.4308898037271292E-1","1.5732895069944613E-14","-7.6520543140446581E-2","3.0189693772611273E-15","3.0885578511732299E+0","4.0346008575639001E+0","1.7883988860544132E+1","9.0386670828931095E+0","1.215058560962404E-2"
"987","9.0867106230302674E-1","-7.9421496843858458E-26","-1.4746053117870497E-1","4.5166478302122659E-14","-3.1065439872687464E-2","-3.3925994491973121E-13","3.0884984971472602E+0","3.4298180877855482E+0","1.5203196212248375E+1","1.2024506969901100E+1","1.215058560962404E-2"
"986","9.0631652251806982E-1","2.0883611712919260E-27","-1.4309688342988222E-1","1.5620706697085963E-14","-7.7152980487159642E-2","1.4177910519068286E-14","3.0884514425039602E+0","4.0413214868166811E+0","1.7913779083402797E+1","9.2859998686406193E+0","1.215058560962404E-2"
"985","9.0883918288892185E-1","-4.4618518800439661E-26","-1.4757104559742346E-1","9.8288365131350630E-17","-3.0789113452704943E-2","-1.1949876736196381E-13","3.0883888168312099E+0","3.4236887186805647E+0","1.5176026840936171E+1","1.2091175339119800E+1","1.215058560962404E-2"
"984","9.0640503287615293E-1","-1.6929962355272464E-26","-1.4310570885760307E-1","8.9628308320692299E-15","-7.7787248670118797E-2","-1.0978884991649295E-14","3.0883429329100398E+0","4.0480455402823843E+0","1.7943584484611915E+1","9.4840180192083299E+0","1.215058560962404E-2"
