"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1090","4.8784941344943100E-1","9.8202572558555257E-1","1.7570434866419351E-24","1.7910955046417620E-1","-7.5907947992804328E-2","-3.6134905165638751E-25","2.9794333861524902E+0","6.5756650107483710E+0","2.9147646558995746E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1089","4.8784941344943100E-1","9.8351265454501735E-1","-7.2988554555014563E-25","1.8135887961693578E-1","-7.6909330814750682E-2","8.1693830819352564E-26","2.9792121450863398E+0","6.5754868416550600E+0","2.9146856797085569E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1088","4.8784941344943100E-1","9.8499843397795794E-1","9.9145215744707022E-25","1.8360549891745667E-1","-7.7910621013608294E-2","-3.4400285262272610E-25","2.9789881827865599E+0","6.5753066496251513E+0","2.9146058068197778E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1087","4.8784941344943100E-1","9.8648304311327784E-1","-4.8829735112938820E-24","1.8584938667276468E-1","-7.8911802869541109E-2","1.3054407055151881E-24","2.9787615038926698E+0","6.5751244442221397E+0","2.9145250414724028E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1086","4.8784941344943100E-1","9.8796646138943611E-1","7.0631300472963911E-24","1.8809052151380412E-1","-7.9912860825677473E-2","-2.4485193786835029E-24","2.9785321130692002E+0","6.5749402350638144E+0","2.9144433879296660E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1085","4.8784941344943100E-1","9.8944866845581747E-1","-4.1553930668533400E-24","1.9032888239611281E-1","-8.0913779488881052E-2","1.1790561935392732E-24","2.9783000150046099E+0","6.5747540318245354E+0","2.9143608504798753E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1084","4.8784941344943100E-1","9.9092964417414642E-1","-2.0723753592425351E-25","1.9256444860055427E-1","-8.1914543630757466E-2","2.5366135428775496E-25","2.9780652144101500E+0","6.5745658442321924E+0","2.9142774334350683E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1083","4.8784941344943100E-1","9.9240936861976947E-1","1.2493904701031621E-24","1.9479719973381887E-1","-8.2915138188741716E-2","-1.8762802882189355E-25","2.9778277160187399E+0","6.5743756820630574E+0","2.9141931411287267E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1082","4.8784941344943100E-1","9.9388782208274429E-1","-3.1915894968062802E-24","1.9702711572872661E-1","-8.3915548266569634E-2","9.7148493354405017E-25","2.9775875245839001E+0","6.5741835551460674E+0","2.9141079779176792E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1081","4.8784941344943100E-1","9.9536498506908477E-1","7.4249339191054666E-24","1.9925417684461127E-1","-8.4915759135751612E-2","-3.2492994802998964E-24","2.9773446448785399E+0","6.5739894733533104E+0","2.9140219481778800E+1","1.0000000000000000E+0","1.215058560962404E-2"
