"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"976","-1.6892213227403015E+0","-6.0733946034768070E-23","1.7993717085820449E-1","-6.6458075709634543E-13","1.2737923115903280E+0","-2.4979835710404295E-13","2.4113214314463201E+0","6.2390264320948248E+0","2.7655444280948199E+1","1.3799556219500100E+0","1.215058560962404E-2"
"975","-1.6889571619983450E+0","-2.1778973973747324E-23","1.8306244406005637E-1","-6.8793579096423370E-13","1.2735898871802480E+0","-2.6715869167506868E-13","2.4108937217254600E+0","6.2390221522762950E+0","2.7655425309994289E+1","1.3798543717279901E+0","1.215058560962404E-2"
"974","-1.6886884642651374E+0","-4.4465052168470673E-23","1.8618721086994583E-1","-7.8262513689626013E-13","1.2733839884040683E+0","-2.7653119557376585E-13","2.4104587252375600E+0","6.2390177968106153E+0","2.7655406003722753E+1","1.3797514044422801E+0","1.215058560962404E-2"
"973","-1.6884152308568536E+0","-5.5081050184699134E-23","1.8931146271173474E-1","-7.6936676977267467E-13","1.2731746163880222E+0","-2.4739337045825135E-13","2.4100164471398902E+0","6.2390133656086810E+0","2.7655386361738621E+1","1.3796467217315800E+0","1.215058560962404E-2"
"972","-1.6881374631128450E+0","-1.7313759199621849E-23","1.9243519101425069E-1","-6.1490688889447432E-13","1.2729617722796469E+0","-2.4779535884959573E-13","2.4095668926720699E+0","6.2390088585797754E+0","2.7655366383639770E+1","1.3795403252315299E+0","1.215058560962404E-2"
"971","-1.6878551623923308E+0","3.7822843654249284E-23","1.9555838721092758E-1","-7.5137753094937212E-13","1.2727454572417272E+0","-2.9035582711587318E-13","2.4091100671625001E+0","6.2390042756316602E+0","2.7655346069017352E+1","1.3794322166605399E+0","1.215058560962404E-2"
"970","-1.6875683300775484E+0","7.3172599821313322E-23","1.9868104274029871E-1","-6.1473402930946271E-13","1.2725256724580967E+0","-2.7226903786668816E-13","2.4086459760219698E+0","6.2389996166705233E+0","2.7655325417455519E+1","1.3793223977001099E+0","1.215058560962404E-2"
"969","-1.6872769675721098E+0","3.0937668091858488E-23","2.0180314904585436E-1","-5.4888053000580937E-13","1.2723024191306749E+0","-2.7918619668102011E-13","2.4081746247467000E+0","6.2389948816009655E+0","2.7655304428531409E+1","1.3792108701050800E+0","1.215058560962404E-2"
"968","-1.6869810763012729E+0","-3.5651188670669561E-23","2.0492469757615400E-1","-6.1686936499991097E-13","1.2720756984799992E+0","-2.9723884235416280E-13","2.4076960189176000E+0","6.2389900703260164E+0","2.7655283101815176E+1","1.3790976356258700E+0","1.215058560962404E-2"
"967","-1.6866806577113325E+0","-3.0071362276570552E-23","2.0804567978481311E-1","-5.3729490878486755E-13","1.2718455117441021E+0","-2.7383815720058852E-13","2.4072101642013899E+0","6.2389851827471707E+0","2.7655261436870187E+1","1.3789826960606200E+0","1.215058560962404E-2"
"966","-1.6863757132719650E+0","1.5831214941371911E-23","2.1116608713091681E-1","-7.3637407298872544E-13","1.2716118601829349E+0","-3.0271125456262329E-13","2.4067170663455499E+0","6.2389802187642420E+0","2.7655239433252348E+1","1.3788660532445300E+0","1.215058560962404E-2"
"965","-1.6860662444721910E+0","7.5759080577395976E-25","2.1428591107851000E-1","-6.3551524805582434E-13","1.2713747450708563E+0","-2.8911169371771434E-13","2.4062167311864999E+0","6.2389751782756004E+0","2.7655217090511169E+1","1.3787477089699200E+0","1.215058560962404E-2"
"964","-1.6857522528236728E+0","-2.8138706482534987E-24","2.1740514309715031E-1","-4.7027858192215723E-13","1.2711341677028611E+0","-3.0900910661190722E-13","2.4057091646424902E+0","6.2389700611779153E+0","2.7655194408188624E+1","1.3786276651418501E+0","1.215058560962404E-2"
"963","-1.6854337398594745E+0","2.2698902142795504E-23","2.2052377466180081E-1","-6.2798713807861071E-13","1.2708901293922594E+0","-3.0495019873210054E-13","2.4051943727160499E+0","6.2389648673663327E+0","2.7655171385819923E+1","1.3785059236114900E+0","1.215058560962404E-2"
"962","-1.6851107071343492E+0","-3.4946102577304091E-23","2.2364179725294944E-1","-5.3008884076559370E-13","1.2706426314712431E+0","-3.2418878519420538E-13","2.4046723614932599E+0","6.2389595967343725E+0","2.7655148022933094E+1","1.3783824863931999E+0","1.215058560962404E-2"
"961","-1.6847831562235946E+0","-6.3577181254911247E-24","2.2675920235650349E-1","-5.9535087942798090E-13","1.2703916752888407E+0","-3.1607356226040512E-13","2.4041431371457298E+0","6.2389542491740091E+0","2.7655124319049275E+1","1.3782573553817199E+0","1.215058560962404E-2"
"960","-1.6844510887247854E+0","-3.2986094750817139E-25","2.2987598146413218E-1","-4.4302528092723122E-13","1.2701372622141285E+0","-2.9368545354515780E-13","2.4036067059270101E+0","6.2389488245755551E+0","2.7655100273682276E+1","1.3781305325594400E+0","1.215058560962404E-2"
"959","-1.6841145062575151E+0","-3.5794815695029114E-23","2.3299212607330658E-1","-6.1037208816941817E-13","1.2698793936358197E+0","-3.3077030891746925E-13","2.4030630741727799E+0","6.2389433228277626E+0","2.7655075886338960E+1","1.3780020199222400E+0","1.215058560962404E-2"
"958","-1.6837734104602446E+0","-5.5737919680822267E-24","2.3610762768685789E-1","-5.7226404639892993E-13","1.2696180709564293E+0","-3.1839173531752885E-13","2.4025122483071999E+0","6.2389377438177895E+0","2.7655051156519153E+1","1.3778718195208901E+0","1.215058560962404E-2"
"957","-1.6834278029952319E+0","-3.8264599894576783E-23","2.3922247781385128E-1","-5.1043153378132328E-13","1.2693532956014679E+0","-3.2226906950874254E-13","2.4019542348325600E+0","6.2389320874311682E+0","2.7655026083715448E+1","1.3777399334294900E+0","1.215058560962404E-2"
"956","-1.6830776855444169E+0","5.8549942297749470E-24","2.4233666796898456E-1","-5.8660011540873318E-13","1.2690850690118729E+0","-3.3123826162700191E-13","2.4013890403374600E+0","6.2389263535518271E+0","2.7655000667413347E+1","1.3776063636722700E+0","1.215058560962404E-2"
"955","-1.6827230598122753E+0","-6.3317258306643834E-23","2.4545018967313367E-1","-5.7318463105013626E-13","1.2688133926492697E+0","-3.3127175583990463E-13","2.4008166714908601E+0","6.2389205420620799E+0","2.7654974907091177E+1","1.3774711124085299E+0","1.215058560962404E-2"
"954","-1.6823639275230275E+0","-3.1409336165588593E-23","2.4856303445295502E-1","-4.6265883864476143E-13","1.2685382679909301E+0","-3.1838612562765389E-13","2.4002371350474201E+0","6.2389146528426416E+0","2.7654948802220201E+1","1.3773341817864999E+0","1.215058560962404E-2"
"953","-1.6820002904236653E+0","-3.4992298621497202E-24","2.5167519384147119E-1","-7.1733231494142232E-13","1.2682596965353625E+0","-3.7528045787196330E-13","2.3996504378411898E+0","6.2389086857725680E+0","2.7654922352264311E+1","1.3771955739288899E+0","1.215058560962404E-2"
"952","-1.6816321502802334E+0","2.7289373410745940E-23","2.5478665937749762E-1","-4.7298293007463112E-13","1.2679776797954370E+0","-3.5679995353963835E-13","2.3990565867930700E+0","6.2389026407293642E+0","2.7654895556680525E+1","1.3770552910327600E+0","1.215058560962404E-2"
"951","-1.6812595088812610E+0","-1.1707861143272350E-23","2.5789742260630966E-1","-6.7922703710789168E-13","1.2676922193048810E+0","-3.2221676080569224E-13","2.3984555889033001E+0","6.2388965175888327E+0","2.7654868414918322E+1","1.3769133353690799E+0","1.215058560962404E-2"
"950","-1.6808823680369576E+0","6.7242134251250540E-23","2.6100747507958272E-1","-5.3446117948192376E-13","1.2674033166167122E+0","-3.2424751291599494E-13","2.3978474512532300E+0","6.2388903162251976E+0","2.7654840926420178E+1","1.3767697091182800E+0","1.215058560962404E-2"
"949","-1.6805007295772312E+0","1.0514370451996916E-23","2.6411680835509993E-1","-6.0842691214822781E-13","1.2671109732997130E+0","-3.5782311273267647E-13","2.3972321810088202E+0","6.2388840365110054E+0","2.7654813090621147E+1","1.3766244145617099E+0","1.215058560962404E-2"
"948","-1.6801145953532881E+0","-5.5423154924004957E-23","2.6722541399710975E-1","-1.2696941549801305E-12","1.2668151909413856E+0","-3.9204149572850618E-13","2.3966097854173101E+0","6.2388776783171949E+0","2.7654784906949132E+1","1.3764774540231599E+0","1.215058560962404E-2"
"947","-1.6797239672373292E+0","2.5549530645286904E-23","2.7033328357633696E-1","-1.4247490318296181E-12","1.2665159711473655E+0","-4.1934128196669575E-13","2.3959802718077499E+0","6.2388712415131211E+0","2.7654756374825034E+1","1.3763288298164400E+0","1.215058560962404E-2"
"946","-1.6793288471217989E+0","-3.2297428114081540E-23","2.7344040866991265E-1","-1.5275595214817728E-12","1.2662133155402155E+0","-4.0411178802694142E-13","2.3953436475919401E+0","6.2388647259664074E+0","2.7654727493662072E+1","1.3761785442846199E+0","1.215058560962404E-2"
"945","-1.6789292369214852E+0","-3.4465135854442915E-23","2.7654678086184203E-1","-1.3445545766305129E-12","1.2659072257632549E+0","-4.0831624874693348E-13","2.3946999202601700E+0","6.2388581315430436E+0","2.7654698262866230E+1","1.3760265998064800E+0","1.215058560962404E-2"
"944","-1.6785251385712721E+0","1.3152370211869105E-23","2.7965239174264778E-1","-1.4144516920833507E-12","1.2655977034764978E+0","-4.3847324029976010E-13","2.3940490973854400E+0","6.2388514581074350E+0","2.7654668681836455E+1","1.3758729987827201E+0","1.215058560962404E-2"
"943","-1.6781165540257434E+0","-2.4443639411357567E-23","2.8275723290934801E-1","-1.5592160180972495E-12","1.2652847503559013E+0","-4.6067576840028071E-13","2.3933911866241400E+0","6.2388447055222276E+0","2.7654638749963912E+1","1.3757177436570700E+0","1.215058560962404E-2"
"942","-1.6777034852617403E+0","-2.3806593353635940E-24","2.8586129596603055E-1","-1.5715731514521436E-12","1.2649683680981880E+0","-4.4914889325722429E-13","2.3927261957105199E+0","6.2388378736485102E+0","2.7654608466632855E+1","1.3755608368546299E+0","1.215058560962404E-2"
"941","-1.6772859342759767E+0","1.2877556387707740E-24","2.8896457252344870E-1","-1.5594576796663782E-12","1.2646485584164702E+0","-4.5177157807714344E-13","2.3920541324613200E+0","6.2388309623456664E+0","2.7654577831219978E+1","1.3754022808513100E+0","1.215058560962404E-2"
"940","-1.6768639030865344E+0","-1.0380993006332066E-23","2.9206705419938755E-1","-1.4555743069443946E-12","1.2643253230430451E+0","-4.6183154422006078E-13","2.3913750047724802E+0","6.2388239714714011E+0","2.7654546843094533E+1","1.3752420781912000E+0","1.215058560962404E-2"
"939","-1.6764373937310022E+0","2.0045671717150250E-23","2.9516873261835325E-1","-1.3952797024053107E-12","1.2639986637260274E+0","-4.5838829052005939E-13","2.3906888206226502E+0","6.2388169008817682E+0","2.7654515501618466E+1","1.3750802313847399E+0","1.215058560962404E-2"
"938","-1.6760064082683002E+0","-2.3933773193717607E-23","2.9826959941200604E-1","-1.4449622574615159E-12","1.2636685822327398E+0","-4.6715496999051518E-13","2.3899955880692598E+0","6.2388097504311437E+0","2.7654483806146267E+1","1.3749167429955400E+0","1.215058560962404E-2"
"937","-1.6755709487774850E+0","-5.7248460701239425E-24","3.0136964621898393E-1","-1.5109298780065431E-12","1.2633350803475485E+0","-4.8151662155851296E-13","2.3892953152507199E+0","6.2388025199722286E+0","2.7654451756025011E+1","1.3747516156046000E+0","1.215058560962404E-2"
"936","-1.6751310173590177E+0","-3.4362618953155764E-23","3.0446886468523526E-1","-1.5723388071129999E-12","1.2629981598742737E+0","-4.8910552160963907E-13","2.3885880103835300E+0","6.2387952093560308E+0","2.7654419350594274E+1","1.3745848518266199E+0","1.215058560962404E-2"
"935","-1.6746866161320533E+0","3.0207974382197902E-23","3.0756724646350436E-1","-1.3973904631553300E-12","1.2626578226311918E+0","-4.6770665707239022E-13","2.3878736817676200E+0","6.2387878184318932E+0","2.7654386589186238E+1","1.3744164542893200E+0","1.215058560962404E-2"
